Method,indicator code,Average degree,Network diameter,Average path length,country
HVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,ITA
HVG,SP.POP.0014.TO.ZS,2.064516129032258,28.0,9.731182795698924,ITA
HVG,SP.POP.1564.TO.ZS,1.935483870967742,30.0,10.666666666666666,ITA
HVG,EN.URB.LCTY.UR.ZS,3.6129032258064515,11.0,4.346236559139785,ITA
HVG,EN.POP.DNST,2.129032258064516,27.0,9.402150537634409,ITA
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,ITA
HVG,EN.URB.MCTY.TL.ZS.1,3.6774193548387095,8.0,3.4172043010752686,ITA
HVG,BN.CAB.XOKA.CD,3.225806451612903,10.0,4.341935483870968,ITA
HVG,BN.TRF.CURR.CD,3.161290322580645,14.0,5.883870967741935,ITA
HVG,BN.TRF.KOGT.CD,3.3548387096774195,8.0,3.445161290322581,ITA
HVG,NE.EXP.GNFS.ZS.1,2.903225806451613,16.0,5.643010752688172,ITA
HVG,NY.EXP.CAPM.KN,2.5806451612903225,20.0,6.905376344086021,ITA
HVG,NE.EXP.GNFS.KD.ZG,3.225806451612903,10.0,3.8129032258064517,ITA
HVG,NE.IMP.GNFS.ZS.1,3.161290322580645,12.0,5.021505376344086,ITA
HVG,NE.IMP.GNFS.KD.ZG,3.3548387096774195,10.0,3.686021505376344,ITA
HVG,FI.RES.TOTL.CD,3.4193548387096775,12.0,5.15268817204301,ITA
HVG,NV.IND.TOTL.ZS,2.7096774193548385,20.0,7.421505376344086,ITA
HVG,NV.MNF.TECH.ZS.UN,3.4193548387096775,11.0,4.232258064516129,ITA
HVG,NV.AGR.TOTL.ZS,2.774193548387097,18.0,7.010752688172043,ITA
HVG,BM.GSR.ROYL.CD,2.838709677419355,17.0,7.012903225806451,ITA
HVG,TX.VAL.FUEL.ZS.UN,2.967741935483871,16.0,6.473118279569892,ITA
HVG,TX.VAL.MMTL.ZS.UN,3.3548387096774195,10.0,4.724731182795699,ITA
HVG,NY.GDP.TOTL.RT.ZS.1,3.161290322580645,13.0,5.202150537634409,ITA
HVG,BX.KLT.DINV.CD.WD.1,3.096774193548387,13.0,6.131182795698924,ITA
HVG,SL.TLF.CACT.MA.ZS,2.903225806451613,15.0,5.890322580645162,ITA
HVG,SP.POP.DPND,2.0,29.0,10.604301075268816,ITA
HVG,SH.IMM.IDPT,2.5161290322580645,13.0,5.182795698924731,ITA
HVG,SH.IMM.MEAS,2.193548387096774,23.0,8.737634408602151,ITA
HVG,SP.POP.1564.TO.ZS.1,1.935483870967742,30.0,10.666666666666666,ITA
HVG,SP.POP.1564.TO.ZS.2,1.935483870967742,30.0,10.666666666666666,ITA
HVG,SL.TLF.TOTL.IN,3.096774193548387,15.0,5.286021505376344,ITA
HVG,SP.POP.1564.TO,3.161290322580645,14.0,5.133333333333334,ITA
HVG,NY.GDP.MKTP.KD.ZG,3.4193548387096775,7.0,3.470967741935484,JAM
HVG,GC.XPN.INTP.CN,2.5161290322580645,21.0,7.924731182795699,JAM
HVG,GC.XPN.TOTL.GD.ZS,3.2903225806451615,12.0,5.294623655913979,JAM
HVG,NY.GDP.MKTP.CD,2.5161290322580645,21.0,8.165591397849463,JAM
HVG,NY.GDP.PCAP.CD,2.6451612903225805,19.0,7.7935483870967746,JAM
HVG,NY.GDP.PCAP.PP.CD,2.3870967741935485,23.0,8.060215053763441,JAM
HVG,NY.GNS.ICTR.ZS,3.6774193548387095,10.0,3.890322580645161,JAM
HVG,NY.GDP.DEFL.KD.ZG,2.903225806451613,15.0,5.320430107526882,JAM
HVG,GC.XPN.INTP.ZS,2.967741935483871,14.0,5.464516129032258,JAM
HVG,SL.UEM.TOTL.ZS,3.096774193548387,13.0,5.15483870967742,JAM
HVG,FP.CPI.TOTL.ZG,3.2903225806451615,10.0,4.236559139784946,JAM
HVG,BX.KLT.DINV.CD.WD,3.032258064516129,13.0,5.2064516129032254,JAM
HVG,FR.INR.LEND,2.5806451612903225,20.0,6.623655913978495,JAM
HVG,FM.LBL.BMNY.GD.ZS,3.806451612903226,8.0,3.3096774193548386,JAM
HVG,CM.MKT.LCAP.GD.ZS,4.709677419354839,7.0,2.9612903225806453,JAM
HVG,FS.AST.PRVT.GD.ZS,3.5483870967741935,9.0,3.501075268817204,JAM
HVG,CM.MKT.TRAD.GD.ZS,3.5,7.0,3.0899470899470898,JAM
HVG,NE.EXP.GNFS.ZS,3.2903225806451615,10.0,4.098924731182795,JAM
HVG,NE.IMP.GNFS.ZS,3.5483870967741935,8.0,3.6989247311827955,JAM
HVG,SL.TLF.ACTI.ZS,3.032258064516129,16.0,5.731182795698925,JAM
HVG,EN.ATM.CO2E.PC,2.903225806451613,15.0,6.187096774193549,JAM
HVG,EG.ELC.RNWX.ZS,3.5483870967741935,8.0,3.6666666666666665,JAM
HVG,AG.PRD.FOOD.XD,3.2903225806451615,11.0,3.9204301075268817,JAM
HVG,AG.LND.FRST.ZS,2.5806451612903225,20.0,8.043010752688172,JAM
HVG,FS.AST.PRVT.GD.ZS.1,3.5483870967741935,9.0,3.501075268817204,JAM
HVG,TG.VAL.TOTL.GD.ZS,3.2903225806451615,12.0,4.713978494623656,JAM
HVG,GC.XPN.TOTL.GD.ZS.1,3.2903225806451615,12.0,5.294623655913979,JAM
HVG,MS.MIL.XPND.GD.ZS,3.6129032258064515,8.0,3.29247311827957,JAM
HVG,GC.NFN.TOTL.GD.ZS,3.2903225806451615,12.0,4.658064516129032,JAM
HVG,GC.NLD.TOTL.GD.ZS,3.5483870967741935,7.0,3.1333333333333333,JAM
HVG,GC.REV.XGRT.GD.ZS,3.6129032258064515,7.0,3.361290322580645,JAM
HVG,GC.TAX.TOTL.GD.ZS,3.2903225806451615,12.0,4.455913978494624,JAM
HVG,TG.VAL.TOTL.GD.ZS.1,3.2903225806451615,12.0,4.713978494623656,JAM
HVG,NY.GDP.TOTL.RT.ZS,3.3548387096774195,8.0,4.208602150537635,JAM
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,JAM
HVG,SL.AGR.EMPL.MA.ZS,2.903225806451613,16.0,5.273118279569893,JAM
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,JAM
HVG,SP.POP.GROW,2.6451612903225805,19.0,6.941935483870968,JAM
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,JAM
HVG,EN.URB.MCTY.TL.ZS,1.6,4.0,2.0,JAM
HVG,EG.ELC.ACCS.ZS,2.5806451612903225,20.0,6.72258064516129,JAM
HVG,SP.POP.0014.TO.ZS,1.935483870967742,30.0,10.666666666666666,JAM
HVG,SP.POP.1564.TO.ZS,1.935483870967742,30.0,10.666666666666666,JAM
HVG,EN.URB.LCTY.UR.ZS,1.935483870967742,30.0,10.666666666666666,JAM
HVG,EN.POP.DNST,1.935483870967742,30.0,10.666666666666666,JAM
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,JAM
HVG,EN.URB.MCTY.TL.ZS.1,1.6,4.0,2.0,JAM
HVG,BN.CAB.XOKA.CD,3.6129032258064515,8.0,3.346236559139785,JAM
HVG,BN.TRF.CURR.CD,2.3870967741935485,23.0,8.8,JAM
HVG,BN.TRF.KOGT.CD,3.161290322580645,11.0,3.9161290322580644,JAM
HVG,NE.EXP.GNFS.ZS.1,3.2903225806451615,10.0,4.098924731182795,JAM
HVG,NY.EXP.CAPM.KN,3.3684210526315788,6.0,2.982456140350877,JAM
HVG,NE.EXP.GNFS.KD.ZG,3.0,7.0,3.026143790849673,JAM
HVG,NE.IMP.GNFS.ZS.1,3.5483870967741935,8.0,3.6989247311827955,JAM
HVG,NE.IMP.GNFS.KD.ZG,3.2222222222222223,6.0,2.810457516339869,JAM
HVG,FI.RES.TOTL.CD,3.032258064516129,13.0,5.144086021505377,JAM
HVG,NV.IND.TOTL.ZS,3.032258064516129,15.0,6.208602150537635,JAM
HVG,NV.MNF.TECH.ZS.UN,2.0,29.0,10.397849462365592,JAM
HVG,NV.AGR.TOTL.ZS,3.6774193548387095,11.0,4.208602150537635,JAM
HVG,BM.GSR.ROYL.CD,2.774193548387097,17.0,6.043010752688172,JAM
HVG,TX.VAL.FUEL.ZS.UN,3.5483870967741935,8.0,3.627956989247312,JAM
HVG,TX.VAL.MMTL.ZS.UN,3.6129032258064515,9.0,3.9182795698924733,JAM
HVG,NY.GDP.TOTL.RT.ZS.1,3.3548387096774195,8.0,4.208602150537635,JAM
HVG,BX.KLT.DINV.CD.WD.1,3.032258064516129,13.0,5.2064516129032254,JAM
HVG,SL.TLF.CACT.MA.ZS,2.967741935483871,14.0,5.225806451612903,JAM
HVG,SP.POP.DPND,1.935483870967742,30.0,10.666666666666666,JAM
HVG,SH.IMM.IDPT,3.225806451612903,10.0,4.36989247311828,JAM
HVG,SH.IMM.MEAS,2.967741935483871,10.0,4.367741935483871,JAM
HVG,SP.POP.1564.TO.ZS.1,1.935483870967742,30.0,10.666666666666666,JAM
HVG,SP.POP.1564.TO.ZS.2,1.935483870967742,30.0,10.666666666666666,JAM
HVG,SL.TLF.TOTL.IN,2.3225806451612905,24.0,8.481720430107528,JAM
HVG,SP.POP.1564.TO,1.935483870967742,30.0,10.666666666666666,JAM
HVG,NY.GDP.MKTP.KD.ZG,3.161290322580645,11.0,4.533333333333333,JOR
HVG,GC.XPN.INTP.CN,2.838709677419355,17.0,6.756989247311828,JOR
HVG,GC.XPN.TOTL.GD.ZS,3.4193548387096775,12.0,5.096774193548387,JOR
HVG,NY.GDP.MKTP.CD,1.935483870967742,30.0,10.666666666666666,JOR
HVG,NY.GDP.PCAP.CD,2.129032258064516,27.0,10.120430107526882,JOR
HVG,NY.GDP.PCAP.PP.CD,2.4516129032258065,22.0,8.576344086021505,JOR
HVG,NY.GNS.ICTR.ZS,3.161290322580645,12.0,4.602150537634409,JOR
HVG,NY.GDP.DEFL.KD.ZG,3.3548387096774195,11.0,4.176344086021506,JOR
HVG,GC.XPN.INTP.ZS,3.6774193548387095,8.0,3.6688172043010754,JOR
HVG,SL.UEM.TOTL.ZS,3.6129032258064515,8.0,3.460215053763441,JOR
HVG,FP.CPI.TOTL.ZG,3.4838709677419355,8.0,3.541935483870968,JOR
HVG,BX.KLT.DINV.CD.WD,3.096774193548387,12.0,5.339784946236559,JOR
HVG,FR.INR.LEND,2.8275862068965516,15.0,5.903940886699507,JOR
HVG,FM.LBL.BMNY.GD.ZS,3.4193548387096775,13.0,4.965591397849463,JOR
HVG,CM.MKT.LCAP.GD.ZS,2.210526315789474,15.0,5.918128654970761,JOR
HVG,FS.AST.PRVT.GD.ZS,3.096774193548387,16.0,6.15483870967742,JOR
HVG,CM.MKT.TRAD.GD.ZS,2.774193548387097,18.0,6.883870967741935,JOR
HVG,NE.EXP.GNFS.ZS,3.2903225806451615,13.0,4.896774193548387,JOR
HVG,NE.IMP.GNFS.ZS,3.161290322580645,13.0,5.06236559139785,JOR
HVG,SL.TLF.ACTI.ZS,3.032258064516129,12.0,4.625806451612903,JOR
HVG,EN.ATM.CO2E.PC,3.032258064516129,14.0,5.898924731182795,JOR
HVG,EG.ELC.RNWX.ZS,3.5483870967741935,6.0,3.1462365591397847,JOR
HVG,AG.PRD.FOOD.XD,2.774193548387097,17.0,6.580645161290323,JOR
HVG,AG.LND.FRST.ZS,1.935483870967742,30.0,10.666666666666666,JOR
HVG,FS.AST.PRVT.GD.ZS.1,3.096774193548387,16.0,6.15483870967742,JOR
HVG,TG.VAL.TOTL.GD.ZS,2.967741935483871,16.0,6.021505376344086,JOR
HVG,GC.XPN.TOTL.GD.ZS.1,3.4193548387096775,12.0,5.096774193548387,JOR
HVG,MS.MIL.XPND.GD.ZS,3.4838709677419355,8.0,3.89247311827957,JOR
HVG,GC.NFN.TOTL.GD.ZS,3.225806451612903,10.0,3.881720430107527,JOR
HVG,GC.NLD.TOTL.GD.ZS,3.2903225806451615,10.0,3.8408602150537634,JOR
HVG,GC.REV.XGRT.GD.ZS,3.3548387096774195,9.0,4.402150537634409,JOR
HVG,GC.TAX.TOTL.GD.ZS,3.4193548387096775,10.0,4.843010752688172,JOR
HVG,TG.VAL.TOTL.GD.ZS.1,2.967741935483871,16.0,6.021505376344086,JOR
HVG,NY.GDP.TOTL.RT.ZS,3.096774193548387,14.0,5.344086021505376,JOR
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,JOR
HVG,SL.AGR.EMPL.MA.ZS,2.3870967741935485,24.0,8.550537634408602,JOR
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,JOR
HVG,SP.POP.GROW,3.096774193548387,15.0,5.503225806451613,JOR
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,JOR
HVG,EN.URB.MCTY.TL.ZS,3.4838709677419355,12.0,4.518279569892473,JOR
HVG,EG.ELC.ACCS.ZS,2.838709677419355,16.0,5.690322580645161,JOR
HVG,SP.POP.0014.TO.ZS,1.935483870967742,30.0,10.666666666666666,JOR
HVG,SP.POP.1564.TO.ZS,1.935483870967742,30.0,10.666666666666666,JOR
HVG,EN.URB.LCTY.UR.ZS,2.6451612903225805,23.0,8.531182795698925,JOR
HVG,EN.POP.DNST,1.935483870967742,30.0,10.666666666666666,JOR
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,JOR
HVG,EN.URB.MCTY.TL.ZS.1,3.4838709677419355,12.0,4.518279569892473,JOR
HVG,BN.CAB.XOKA.CD,3.3548387096774195,12.0,4.860215053763441,JOR
HVG,BN.TRF.CURR.CD,2.7096774193548385,18.0,6.595698924731183,JOR
HVG,BN.TRF.KOGT.CD,2.6451612903225805,19.0,6.26236559139785,JOR
HVG,NE.EXP.GNFS.ZS.1,3.2903225806451615,13.0,4.896774193548387,JOR
HVG,NY.EXP.CAPM.KN,2.967741935483871,15.0,6.559139784946237,JOR
HVG,NE.EXP.GNFS.KD.ZG,3.4193548387096775,8.0,4.086021505376344,JOR
HVG,NE.IMP.GNFS.ZS.1,3.161290322580645,13.0,5.06236559139785,JOR
HVG,NE.IMP.GNFS.KD.ZG,3.2903225806451615,10.0,4.324731182795699,JOR
HVG,FI.RES.TOTL.CD,2.6451612903225805,20.0,8.150537634408602,JOR
HVG,NV.IND.TOTL.ZS,2.838709677419355,18.0,6.617204301075269,JOR
HVG,NV.MNF.TECH.ZS.UN,3.2903225806451615,12.0,4.810752688172043,JOR
HVG,NV.AGR.TOTL.ZS,3.6774193548387095,10.0,3.9268817204301074,JOR
HVG,BM.GSR.ROYL.CD,2.064516129032258,23.0,8.161290322580646,JOR
HVG,TX.VAL.FUEL.ZS.UN,3.096774193548387,12.0,5.040860215053764,JOR
HVG,TX.VAL.MMTL.ZS.UN,3.225806451612903,11.0,4.064516129032258,JOR
HVG,NY.GDP.TOTL.RT.ZS.1,3.096774193548387,14.0,5.344086021505376,JOR
HVG,BX.KLT.DINV.CD.WD.1,3.096774193548387,12.0,5.339784946236559,JOR
HVG,SL.TLF.CACT.MA.ZS,3.6774193548387095,12.0,4.520430107526882,JOR
HVG,SP.POP.DPND,1.935483870967742,30.0,10.666666666666666,JOR
HVG,SH.IMM.IDPT,2.5161290322580645,13.0,5.030107526881721,JOR
HVG,SH.IMM.MEAS,2.6451612903225805,17.0,6.049462365591398,JOR
HVG,SP.POP.1564.TO.ZS.1,1.935483870967742,30.0,10.666666666666666,JOR
HVG,SP.POP.1564.TO.ZS.2,1.935483870967742,30.0,10.666666666666666,JOR
HVG,SL.TLF.TOTL.IN,1.935483870967742,30.0,10.666666666666666,JOR
HVG,SP.POP.1564.TO,1.935483870967742,30.0,10.666666666666666,JOR
HVG,NY.GDP.MKTP.KD.ZG,3.4838709677419355,8.0,3.225806451612903,JPN
HVG,GC.XPN.INTP.CN,2.7096774193548385,18.0,6.027956989247312,JPN
HVG,GC.XPN.TOTL.GD.ZS,3.5483870967741935,7.0,3.1870967741935483,JPN
HVG,NY.GDP.MKTP.CD,3.161290322580645,11.0,4.608602150537634,JPN
HVG,NY.GDP.PCAP.CD,3.161290322580645,11.0,4.608602150537634,JPN
HVG,NY.GDP.PCAP.PP.CD,2.129032258064516,27.0,9.61505376344086,JPN
HVG,NY.GNS.ICTR.ZS,3.2666666666666666,10.0,4.264367816091954,JPN
HVG,NY.GDP.DEFL.KD.ZG,3.6774193548387095,7.0,3.2838709677419353,JPN
HVG,GC.XPN.INTP.ZS,2.967741935483871,15.0,5.4,JPN
HVG,SL.UEM.TOTL.ZS,2.774193548387097,17.0,6.851612903225806,JPN
HVG,FP.CPI.TOTL.ZG,3.5483870967741935,7.0,3.1118279569892473,JPN
HVG,BX.KLT.DINV.CD.WD,3.4838709677419355,8.0,3.6881720430107525,JPN
HVG,FR.INR.LEND,2.4516129032258065,22.0,7.7182795698924735,JPN
HVG,FM.LBL.BMNY.GD.ZS,2.967741935483871,15.0,5.210752688172043,JPN
HVG,CM.MKT.LCAP.GD.ZS,3.5483870967741935,6.0,3.3161290322580643,JPN
HVG,FS.AST.PRVT.GD.ZS,3.4193548387096775,13.0,5.176344086021506,JPN
HVG,CM.MKT.TRAD.GD.ZS,3.4193548387096775,12.0,5.266666666666667,JPN
HVG,NE.EXP.GNFS.ZS,2.967741935483871,15.0,6.129032258064516,JPN
HVG,NE.IMP.GNFS.ZS,3.032258064516129,16.0,6.537634408602151,JPN
HVG,SL.TLF.ACTI.ZS,2.3870967741935485,22.0,7.438709677419355,JPN
HVG,EN.ATM.CO2E.PC,2.903225806451613,16.0,5.6,JPN
HVG,EG.ELC.RNWX.ZS,2.774193548387097,18.0,7.694623655913978,JPN
HVG,AG.PRD.FOOD.XD,3.161290322580645,11.0,4.595698924731183,JPN
HVG,AG.LND.FRST.ZS,3.032258064516129,20.0,7.122580645161291,JPN
HVG,FS.AST.PRVT.GD.ZS.1,3.4193548387096775,13.0,5.176344086021506,JPN
HVG,TG.VAL.TOTL.GD.ZS,3.032258064516129,15.0,6.230107526881721,JPN
HVG,GC.XPN.TOTL.GD.ZS.1,3.5483870967741935,7.0,3.1870967741935483,JPN
HVG,MS.MIL.XPND.GD.ZS,3.4838709677419355,9.0,3.879569892473118,JPN
HVG,GC.NFN.TOTL.GD.ZS,3.096774193548387,11.0,4.354838709677419,JPN
HVG,GC.NLD.TOTL.GD.ZS,3.6129032258064515,7.0,3.3698924731182798,JPN
HVG,GC.REV.XGRT.GD.ZS,2.6666666666666665,4.0,2.138888888888889,JPN
HVG,GC.TAX.TOTL.GD.ZS,2.4444444444444446,5.0,2.2777777777777777,JPN
HVG,TG.VAL.TOTL.GD.ZS.1,3.032258064516129,15.0,6.230107526881721,JPN
HVG,NY.GDP.TOTL.RT.ZS,3.6774193548387095,10.0,3.8967741935483873,JPN
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,JPN
HVG,SL.AGR.EMPL.MA.ZS,2.2580645161290325,25.0,9.419354838709678,JPN
HVG,SP.POP.TOTL,2.0,29.0,10.217204301075268,JPN
HVG,SP.POP.GROW,2.838709677419355,16.0,5.574193548387097,JPN
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,JPN
HVG,EN.URB.MCTY.TL.ZS,2.193548387096774,26.0,9.238709677419354,JPN
HVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,JPN
HVG,SP.POP.0014.TO.ZS,1.935483870967742,30.0,10.666666666666666,JPN
HVG,SP.POP.1564.TO.ZS,1.935483870967742,30.0,10.666666666666666,JPN
HVG,EN.URB.LCTY.UR.ZS,2.838709677419355,20.0,7.326881720430108,JPN
HVG,EN.POP.DNST,2.0,29.0,10.217204301075268,JPN
HVG,SP.URB.TOTL,2.129032258064516,27.0,9.933333333333334,JPN
HVG,EN.URB.MCTY.TL.ZS.1,2.193548387096774,26.0,9.238709677419354,JPN
HVG,BN.CAB.XOKA.CD,2.933333333333333,14.0,5.328735632183908,JPN
HVG,BN.TRF.CURR.CD,3.3548387096774195,10.0,4.2602150537634405,JPN
HVG,BN.TRF.KOGT.CD,3.4838709677419355,7.0,3.3870967741935485,JPN
HVG,NE.EXP.GNFS.ZS.1,2.967741935483871,15.0,6.129032258064516,JPN
HVG,NY.EXP.CAPM.KN,2.4516129032258065,22.0,7.8,JPN
HVG,NE.EXP.GNFS.KD.ZG,3.2903225806451615,11.0,3.9870967741935486,JPN
HVG,NE.IMP.GNFS.ZS.1,3.032258064516129,16.0,6.537634408602151,JPN
HVG,NE.IMP.GNFS.KD.ZG,3.3548387096774195,9.0,3.539784946236559,JPN
HVG,FI.RES.TOTL.CD,2.5806451612903225,21.0,8.729032258064516,JPN
HVG,NV.IND.TOTL.ZS,2.7096774193548385,21.0,7.873118279569892,JPN
HVG,NV.MNF.TECH.ZS.UN,3.225806451612903,13.0,5.778494623655914,JPN
HVG,NV.AGR.TOTL.ZS,3.096774193548387,12.0,5.43010752688172,JPN
HVG,BM.GSR.ROYL.CD,2.7333333333333334,18.0,6.942528735632184,JPN
HVG,TX.VAL.FUEL.ZS.UN,3.161290322580645,11.0,4.995698924731183,JPN
HVG,TX.VAL.MMTL.ZS.UN,2.967741935483871,17.0,6.896774193548387,JPN
HVG,NY.GDP.TOTL.RT.ZS.1,3.6774193548387095,10.0,3.8967741935483873,JPN
HVG,BX.KLT.DINV.CD.WD.1,3.4838709677419355,8.0,3.6881720430107525,JPN
HVG,SL.TLF.CACT.MA.ZS,2.5161290322580645,23.0,8.81505376344086,JPN
HVG,SP.POP.DPND,2.129032258064516,28.0,10.427956989247312,JPN
HVG,SH.IMM.IDPT,2.838709677419355,8.0,3.576344086021505,JPN
HVG,SH.IMM.MEAS,2.6451612903225805,16.0,6.832258064516129,JPN
HVG,SP.POP.1564.TO.ZS.1,1.935483870967742,30.0,10.666666666666666,JPN
HVG,SP.POP.1564.TO.ZS.2,1.935483870967742,30.0,10.666666666666666,JPN
HVG,SL.TLF.TOTL.IN,3.225806451612903,13.0,4.711827956989247,JPN
HVG,SP.POP.1564.TO,1.935483870967742,30.0,10.666666666666666,JPN
HVG,NY.GDP.MKTP.KD.ZG,3.161290322580645,11.0,4.344086021505376,KOR
HVG,GC.XPN.INTP.CN,2.6451612903225805,21.0,8.144086021505377,KOR
HVG,GC.XPN.TOTL.GD.ZS,3.096774193548387,12.0,5.378494623655914,KOR
HVG,NY.GDP.MKTP.CD,2.5161290322580645,21.0,7.344086021505376,KOR
HVG,NY.GDP.PCAP.CD,2.5806451612903225,20.0,7.006451612903226,KOR
HVG,NY.GDP.PCAP.PP.CD,2.129032258064516,27.0,9.776344086021505,KOR
HVG,NY.GNS.ICTR.ZS,3.4838709677419355,8.0,3.3849462365591396,KOR
HVG,NY.GDP.DEFL.KD.ZG,3.3548387096774195,9.0,3.6150537634408604,KOR
HVG,GC.XPN.INTP.ZS,3.032258064516129,15.0,5.658064516129032,KOR
HVG,SL.UEM.TOTL.ZS,3.4838709677419355,9.0,4.034408602150537,KOR
HVG,FP.CPI.TOTL.ZG,3.3548387096774195,8.0,3.772043010752688,KOR
HVG,BX.KLT.DINV.CD.WD,3.032258064516129,13.0,5.279569892473118,KOR
HVG,FR.INR.LEND,2.814814814814815,14.0,5.475783475783476,KOR
HVG,FM.LBL.BMNY.GD.ZS,2.5161290322580645,21.0,7.361290322580645,KOR
HVG,CM.MKT.LCAP.GD.ZS,3.4193548387096775,9.0,4.105376344086022,KOR
HVG,FS.AST.PRVT.GD.ZS,3.096774193548387,15.0,6.191397849462366,KOR
HVG,CM.MKT.TRAD.GD.ZS,3.4193548387096775,9.0,4.012903225806451,KOR
HVG,NE.EXP.GNFS.ZS,3.096774193548387,13.0,5.043010752688172,KOR
HVG,NE.IMP.GNFS.ZS,2.838709677419355,16.0,6.197849462365592,KOR
HVG,SL.TLF.ACTI.ZS,2.774193548387097,17.0,5.819354838709677,KOR
HVG,EN.ATM.CO2E.PC,2.6451612903225805,19.0,6.935483870967742,KOR
HVG,EG.ELC.RNWX.ZS,2.967741935483871,14.0,5.918279569892473,KOR
HVG,AG.PRD.FOOD.XD,2.967741935483871,14.0,5.436559139784946,KOR
HVG,AG.LND.FRST.ZS,1.935483870967742,30.0,10.666666666666666,KOR
HVG,FS.AST.PRVT.GD.ZS.1,3.096774193548387,15.0,6.191397849462366,KOR
HVG,TG.VAL.TOTL.GD.ZS,3.096774193548387,14.0,5.339784946236559,KOR
HVG,GC.XPN.TOTL.GD.ZS.1,3.096774193548387,12.0,5.378494623655914,KOR
HVG,MS.MIL.XPND.GD.ZS,3.4838709677419355,10.0,3.7591397849462367,KOR
HVG,GC.NFN.TOTL.GD.ZS,2.967741935483871,14.0,5.146236559139785,KOR
HVG,GC.NLD.TOTL.GD.ZS,3.225806451612903,11.0,4.427956989247312,KOR
HVG,GC.REV.XGRT.GD.ZS,3.096774193548387,13.0,5.023655913978494,KOR
HVG,GC.TAX.TOTL.GD.ZS,3.5483870967741935,8.0,3.6559139784946235,KOR
HVG,TG.VAL.TOTL.GD.ZS.1,3.096774193548387,14.0,5.339784946236559,KOR
HVG,NY.GDP.TOTL.RT.ZS,3.7419354838709675,7.0,3.2451612903225806,KOR
HVG,SP.RUR.TOTL.ZS,2.838709677419355,20.0,7.397849462365591,KOR
HVG,SL.AGR.EMPL.MA.ZS,2.6451612903225805,19.0,7.513978494623656,KOR
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,KOR
HVG,SP.POP.GROW,3.032258064516129,13.0,4.666666666666667,KOR
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,KOR
HVG,EN.URB.MCTY.TL.ZS,2.774193548387097,19.0,7.133333333333334,KOR
HVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,KOR
HVG,SP.POP.0014.TO.ZS,1.935483870967742,30.0,10.666666666666666,KOR
HVG,SP.POP.1564.TO.ZS,2.193548387096774,26.0,8.931182795698925,KOR
HVG,EN.URB.LCTY.UR.ZS,2.0,29.0,10.443010752688172,KOR
HVG,EN.POP.DNST,1.935483870967742,30.0,10.666666666666666,KOR
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,KOR
HVG,EN.URB.MCTY.TL.ZS.1,2.774193548387097,19.0,7.133333333333334,KOR
HVG,BN.CAB.XOKA.CD,3.2903225806451615,10.0,4.189247311827957,KOR
HVG,BN.TRF.CURR.CD,3.4193548387096775,10.0,4.537634408602151,KOR
HVG,BN.TRF.KOGT.CD,3.161290322580645,12.0,4.41505376344086,KOR
HVG,NE.EXP.GNFS.ZS.1,3.096774193548387,13.0,5.043010752688172,KOR
HVG,NY.EXP.CAPM.KN,2.0,29.0,10.217204301075268,KOR
HVG,NE.EXP.GNFS.KD.ZG,3.2903225806451615,9.0,3.827956989247312,KOR
HVG,NE.IMP.GNFS.ZS.1,2.838709677419355,16.0,6.197849462365592,KOR
HVG,NE.IMP.GNFS.KD.ZG,3.225806451612903,10.0,4.021505376344086,KOR
HVG,FI.RES.TOTL.CD,2.129032258064516,27.0,9.793548387096774,KOR
HVG,NV.IND.TOTL.ZS,3.2903225806451615,10.0,4.2064516129032254,KOR
HVG,NV.MNF.TECH.ZS.UN,2.4516129032258065,23.0,8.253763440860215,KOR
HVG,NV.AGR.TOTL.ZS,2.2580645161290325,26.0,9.270967741935484,KOR
HVG,BM.GSR.ROYL.CD,2.5806451612903225,20.0,7.617204301075269,KOR
HVG,TX.VAL.FUEL.ZS.UN,2.774193548387097,17.0,6.524731182795699,KOR
HVG,TX.VAL.MMTL.ZS.UN,3.4193548387096775,11.0,4.774193548387097,KOR
HVG,NY.GDP.TOTL.RT.ZS.1,3.7419354838709675,7.0,3.2451612903225806,KOR
